Distribuidora;Conjunto;Municipio;Estado;MUNICÍPIO_R;Endereco;LAT_SUB;LONG_SUB
COPEL-DIS;SITIO CERCADO;CURITIBA;PR;CURITIBA;COPEL-DIS SUBESTACAO SITIO CERCADO;-25,5580476;-49,2545102
COPEL-DIS;TATUQUARA;CURITIBA;PR;CURITIBA;COPEL-DIS SUBESTACAO TATUQUARA;-25,5541225;-49,308497
COPEL-DIS;UBERABA;CURITIBA;PR;CURITIBA;COPEL-DIS SUBESTACAO UBERABA;-25,4305139;-49,2790212
COPEL-DIS;XAXIM;CURITIBA;PR;CURITIBA;COPEL-DIS SUBESTACAO XAXIM;-25,4305139;-49,2790212
COPREL;LESTE;CURITIBA;PR;CURITIBA;COPREL SUBESTACAO LESTE;-25,42;-49,27
COPREL;OESTE;CURITIBA;PR;CURITIBA;COPREL SUBESTACAO OESTE;-25,42;-49,27
CELPE;BEBERIBE;RECIFE;PE;RECIFE;CELPE SUBESTACAO BEBERIBE;-8,0039778;-34,9002968
CELPE;BOA VIAGEM;RECIFE;PE;RECIFE;CELPE SUBESTACAO BOA VIAGEM;-8,1301343;-34,911215
CELPE;BOA VISTA;RECIFE;PE;RECIFE;CELPE SUBESTACAO BOA VISTA;-8,0560134;-34,8793163
CELPE;BONJI;RECIFE;PE;RECIFE;CELPE SUBESTACAO BONJI;-8,0645638;-34,9210962
CELPE;CAMPUS;RECIFE;PE;RECIFE;CELPE SUBESTACAO CAMPUS;-8,1295553;-34,9178632
CELPE;CAXANGA;RECIFE;PE;RECIFE;CELPE SUBESTACAO CAXANGA;-8,0344714;-34,9534649
CELPE;ESTANCIA;RECIFE;PE;RECIFE;CELPE SUBESTACAO ESTANCIA;-8,0855121;-34,9314625
CELPE;GAZOMETRO;RECIFE;PE;RECIFE;CELPE SUBESTACAO GAZOMETRO;-8,070899;-34,887214
CELPE;IBURA;RECIFE;PE;RECIFE;CELPE SUBESTACAO IBURA;-8,1128082;-34,9562454
CELPE;ILHA DO RETIRO;RECIFE;PE;RECIFE;CELPE SUBESTACAO ILHA DO RETIRO;-8,0615649;-34,905245
CELPE;IMBIRIBEIRA;RECIFE;PE;RECIFE;CELPE SUBESTACAO IMBIRIBEIRA;-8,1301343;-34,911215
CELPE;IPUTINGA;RECIFE;PE;RECIFE;CELPE SUBESTACAO IPUTINGA;-8,0344714;-34,9534649
CELPE;JOAO DE BARROS;RECIFE;PE;RECIFE;CELPE SUBESTACAO JOAO DE BARROS;-8,0458382;-34,8898313
CELPE;MACAXEIRA;RECIFE;PE;RECIFE;CELPE SUBESTACAO MACAXEIRA;-8,0130837;-34,9279429
CELPE;PINA;RECIFE;PE;RECIFE;CELPE SUBESTACAO PINA;-8,0875938;-34,8884418
CELPE;PRAZERES;RECIFE;PE;RECIFE;CELPE SUBESTACAO PRAZERES;-8,1654713;-34,9382686
CELPE;RIO JORDAO;RECIFE;PE;RECIFE;CELPE SUBESTACAO RIO JORDAO;-8,1182977;-34,9093356
CELPE;SETUBAL;RECIFE;PE;RECIFE;CELPE SUBESTACAO SETUBAL;-8,1582774;-34,9139514
CELPE;TAMARINEIRA;RECIFE;PE;RECIFE;CELPE SUBESTACAO TAMARINEIRA;-8,0305203;-34,9011526
CELPE;TEJIPIO;RECIFE;PE;RECIFE;CELPE SUBESTACAO TEJIPIO;-8,0900828;-34,9533667
CELPE;VARZEA;RECIFE;PE;RECIFE;CELPE SUBESTACAO VARZEA;-8,0344714;-34,9534649
CELPE;VARZEA;RECIFE;PE;RECIFE;CELPE SUBESTACAO VARZEA;-8,05;-34,88
CEEE-D;MENINO DEUS;PORTO ALEGRE;RS;PORTO ALEGRE;CEEE-D SUBESTACAO MENINO DEUS;-30,072883;-51,240981
CEEE-D;PORTO ALEGRE 4 - CENTRO 2;PORTO ALEGRE;RS;PORTO ALEGRE;CEEE-D SUBESTACAO PORTO ALEGRE 4 - CENTRO 2;-30,0468844;-51,227852
CEEE-D;RINCAO;PORTO ALEGRE;RS;PORTO ALEGRE;CEEE-D SUBESTACAO RINCAO;-30,1140555;-51,1675294
CELG-D;AEROPORTO S1;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO AEROPORTO S1;-16,6764156;-49,2748803
CELG-D;AEROPORTO S2;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO AEROPORTO S2;-16,6764156;-49,2748803
CELG-D;AEROPORTO S3;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO AEROPORTO S3;-16,6764156;-49,2748803
CELG-D;ATLANTICO S1;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO ATLANTICO S1;-16,7303879;-49,2917367
CELG-D;ATLANTICO S2;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO ATLANTICO S2;-16,7303879;-49,2917367
CELG-D;ATLANTICO S3;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO ATLANTICO S3;-16,7303879;-49,2917367
CELG-D;CAMPINAS S1;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO CAMPINAS S1;-16,67;-49,25
CELG-D;CAMPINAS S2;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO CAMPINAS S2;-16,67;-49,25
CELG-D;CAMPINAS S3;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO CAMPINAS S3;-16,67;-49,25
CELG-D;CARAJAS S1;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO CARAJAS S1;-16,7197685;-49,3524454
CELG-D;CARAJAS S2;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO CARAJAS S2;-16,7197685;-49,3524454
CELG-D;FERROVIARIO S1;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO FERROVIARIO S1;-16,6764156;-49,2748803
CELG-D;FERROVIARIO S2;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO FERROVIARIO S2;-16,6764156;-49,2748803
CELG-D;FERROVIARIO S3;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO FERROVIARIO S3;-16,5803628;-49,259827
CELG-D;GOIANIA LESTE S1;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO GOIANIA LESTE S1;-16,685873;-49,2345428
CELG-D;GOIANIA LESTE S2;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO GOIANIA LESTE S2;-16,685873;-49,2345428
CELG-D;GOIANIA LESTE S3;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO GOIANIA LESTE S3;-16,685873;-49,2345428
CELG-D;GOYA S1;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO GOYA S1;-16,6570676;-49,3559282
CELG-D;GOYA S2;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO GOYA S2;-16,6570676;-49,3559282
CELG-D;MEIA PONTE;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO MEIA PONTE;-16,685873;-49,2345428
CELG-D;XAVANTES;GOIANIA;GO;GOIANIA;CELG-D SUBESTACAO XAVANTES;-16,5803628;-49,259827
EQUATORIAL PA;AUGUSTO MONTENEGRO;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO AUGUSTO MONTENEGRO;-1,3380165;-48,4491844
EQUATORIAL PA;BENGUI;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO BENGUI;-1,3711829;-48,4501924
EQUATORIAL PA;COQUEIRO;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO COQUEIRO;-1,3838809;-48,4184623
EQUATORIAL PA;COTIJUBA;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO COTIJUBA;-1,3711829;-48,4501924
EQUATORIAL PA;CREMACAO;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO CREMACAO;-1,465344;-48,493471
EQUATORIAL PA;CURIO;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO CURIO;-1,4141978;-48,4389506
EQUATORIAL PA;GUAMA;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO GUAMA;-1,4600205;-48,4479358
EQUATORIAL PA;ICOARACI;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO ICOARACI;-1,3047239;-48,4851303
EQUATORIAL PA;INDEPENDENCIA;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO INDEPENDENCIA;-1,4481114;-48,4710294
EQUATORIAL PA;JURUNAS;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO JURUNAS;-1,465344;-48,493471
EQUATORIAL PA;MARCO;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO MARCO;-1,447991;-48,4710325
EQUATORIAL PA;MIRAMAR;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO MIRAMAR;-1,3711829;-48,4501924
EQUATORIAL PA;MOSQUEIRO;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO MOSQUEIRO;-1,1423241;-48,460742
EQUATORIAL PA;OUTEIRO;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO OUTEIRO;-1,465344;-48,493471
EQUATORIAL PA;PEDREIRA;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO PEDREIRA;-1,4253979;-48,4683641
EQUATORIAL PA;REDUTO;BELEM;PA;BELEM;EQUATORIAL PA SUBESTACAO REDUTO;-1,4477241;-48,4961431
EDP SP;CUMBICA;GUARULHOS;SP;GUARULHOS;EDP SP SUBESTACAO CUMBICA;-23,4355277;-46,4551194
EDP SP;DUTRA;GUARULHOS;SP;GUARULHOS;EDP SP SUBESTACAO DUTRA;-23,4234838;-46,4073927
EDP SP;GOPOUVA;GUARULHOS;SP;GUARULHOS;EDP SP SUBESTACAO GOPOUVA;-23,459177;-46,5294444
EDP SP;GUARULHOS;GUARULHOS;SP;GUARULHOS;EDP SP SUBESTACAO GUARULHOS;-23,459177;-46,5294444
EDP SP;IPORANGA;GUARULHOS;SP;GUARULHOS;EDP SP SUBESTACAO IPORANGA;-23,4496869;-46,5498506
EDP SP;PIMENTAS;GUARULHOS;SP;GUARULHOS;EDP SP SUBESTACAO PIMENTAS;-23,4646164;-46,4037253
EDP SP;VILA GALVAO;GUARULHOS;SP;GUARULHOS;EDP SP SUBESTACAO VILA GALVAO;-23,4496869;-46,5498506
EDP SP;VILA HERMINIA;GUARULHOS;SP;GUARULHOS;EDP SP SUBESTACAO VILA HERMINIA;-23,4646164;-46,4037253
CPFL-PAULISTA;CAMPINAS 10-CHAPADAO;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 10-CHAPADAO;-22,9;-47,06
CPFL-PAULISTA;CAMPINAS 11-BARAO GERALDO;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 11-BARAO GERALDO;-22,8269196;-47,0692588
CPFL-PAULISTA;CAMPINAS 12-CIDADE JARDIM;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 12-CIDADE JARDIM;-22,9;-47,06
CPFL-PAULISTA;CAMPINAS 14-BANDEIRANTES;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 14-BANDEIRANTES;-22,9;-47,06
CPFL-PAULISTA;CAMPINAS 15-DIC;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 15-DIC;-22,9946899;-47,1213798
CPFL-PAULISTA;CAMPINAS 16-JARDIM MARAJO;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 16-JARDIM MARAJO;-22,9667968;-47,1610183
CPFL-PAULISTA;CAMPINAS 1-CENTRO;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 1-CENTRO;-22,8964729;-47,0598366
CPFL-PAULISTA;CAMPINAS 2-SOUZAS;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 2-SOUZAS;-22,9;-47,06
CPFL-PAULISTA;CAMPINAS 3-TREVO;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 3-TREVO;-22,9;-47,06
CPFL-PAULISTA;CAMPINAS 4-BOA VISTA;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 4-BOA VISTA;-22,8934654;-47,1241325
CPFL-PAULISTA;CAMPINAS 5-ANDORINHA;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 5-ANDORINHA;-22,9243838;-47,028002
CPFL-PAULISTA;CAMPINAS 6-TAQUARAL;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 6-TAQUARAL;-22,9;-47,06
CPFL-PAULISTA;CAMPINAS 7-TANQUINHO;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 7-TANQUINHO;-22,7770818;-47,0076707
CPFL-PAULISTA;CAMPINAS 8-VIRACOPOS;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 8-VIRACOPOS;-22,9791687;-47,1038944
CPFL-PAULISTA;CAMPINAS 9-PAINEIRAS;CAMPINAS;SP;CAMPINAS;CPFL-PAULISTA SUBESTACAO CAMPINAS 9-PAINEIRAS;-22,9;-47,06
ENEL RJ;ALCANTARA;SAO GONCALO;RJ;SAO GONCALO;ENEL RJ SUBESTACAO ALCANTARA;-22,8145367;-42,9976044
ENEL RJ;ARSENAL;SAO GONCALO;RJ;SAO GONCALO;ENEL RJ SUBESTACAO ARSENAL;-22,8609349;-43,0012614
ENEL RJ;GALO BRANCO;SAO GONCALO;RJ;SAO GONCALO;ENEL RJ SUBESTACAO GALO BRANCO;-22,8295878;-43,0426863
ENEL RJ;PORTAO DO ROSA;SAO GONCALO;RJ;SAO GONCALO;ENEL RJ SUBESTACAO PORTAO DO ROSA;-22,7846336;-43,0440888
EQUATORIAL AL;BENEDITO BENTES;MACEIO;AL;MACEIO;EQUATORIAL AL SUBESTACAO BENEDITO BENTES;-9,5632852;-35,7409535
EQUATORIAL AL;CENTRO-MACEIO;MACEIO;AL;MACEIO;EQUATORIAL AL SUBESTACAO CENTRO-MACEIO;-9,6594686;-35,7405429
EQUATORIAL AL;CRUZ DAS ALMAS;MACEIO;AL;MACEIO;EQUATORIAL AL SUBESTACAO CRUZ DAS ALMAS;-9,6359258;-35,7076833
EQUATORIAL AL;PAJUCARA;MACEIO;AL;MACEIO;EQUATORIAL AL SUBESTACAO PAJUCARA;-9,6609204;-35,7129287
EQUATORIAL AL;PINHEIRO;MACEIO;AL;MACEIO;EQUATORIAL AL SUBESTACAO PINHEIRO;-9,6419652;-35,7420183
EQUATORIAL AL;POLO;MACEIO;AL;MACEIO;EQUATORIAL AL SUBESTACAO POLO;-9,6683301;-35,7538337
EQUATORIAL AL;TABULEIRO DOS MARTINS;MACEIO;AL;MACEIO;EQUATORIAL AL SUBESTACAO TABULEIRO DOS MARTINS;-9,5791981;-35,7821073
EQUATORIAL AL;TRAPICHE DA BARRA;MACEIO;AL;MACEIO;EQUATORIAL AL SUBESTACAO TRAPICHE DA BARRA;-9,6683301;-35,7538337
EQUATORIAL MA;ANJO DA GUARDA;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO ANJO DA GUARDA;-2,565198;-44,3248054
EQUATORIAL MA;CIDADE OPERARIA;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO CIDADE OPERARIA;-2,6095793;-44,1778945
EQUATORIAL MA;FILIPINHO;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO FILIPINHO;-2,5550145;-44,2215963
EQUATORIAL MA;FORQUILHA;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO FORQUILHA;-2,5550145;-44,2215963
EQUATORIAL MA;IPASE;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO IPASE;-2,5283277;-44,2563754
EQUATORIAL MA;ITAQUI;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO ITAQUI;-2,5086192;-44,2624458
EQUATORIAL MA;MARACANA;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO MARACANA;-2,5281562;-44,1854992
EQUATORIAL MA;OLHO DAGUA;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO OLHO DAGUA;-2,5283277;-44,2563754
EQUATORIAL MA;RENASCENCA;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO RENASCENCA;-2,502022;-44,291217
EQUATORIAL MA;SAO FRANCISCO;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO SAO FRANCISCO;-2,5283277;-44,2563754
EQUATORIAL MA;SAO MARCOS;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO SAO MARCOS;-2,52;-44,3
EQUATORIAL MA;TURU;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO TURU;-2,5189974;-44,2155065
EQUATORIAL MA;VILA PALMEIRA;SAO LUIS;MA;SAO LUIS;EQUATORIAL MA SUBESTACAO VILA PALMEIRA;-2,5283277;-44,2563754
ENEL RJ;CAMPOS ELISEOS;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;ENEL RJ SUBESTACAO CAMPOS ELISEOS;-22,6763183;-43,2472074
ENEL RJ;MOMBACA;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;ENEL RJ SUBESTACAO MOMBACA;-22,6763183;-43,2472074
ENEL RJ;PARADA ANGELICA;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;ENEL RJ SUBESTACAO PARADA ANGELICA;-22,6763183;-43,2472074
ENEL RJ;SANTA CRUZ DA SERRA;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;ENEL RJ SUBESTACAO SANTA CRUZ DA SERRA;-22,6763183;-43,2472074
LIGHT;INMETRO;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;LIGHT SUBESTACAO INMETRO;-22,7903577;-43,3052154
LIGHT;WASHINGTON LUIS AEREO;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;LIGHT SUBESTACAO WASHINGTON LUIS AEREO;-22,9173967;-43,2383761
COSERN;CENTRO;NATAL;RN;NATAL;COSERN SUBESTACAO CENTRO;-5,7950994;-35,2044527
COSERN;IGAPO;NATAL;RN;NATAL;COSERN SUBESTACAO IGAPO;-5,7733929;-35,2715609
COSERN;JIQUI;NATAL;RN;NATAL;COSERN SUBESTACAO JIQUI;-5,7273521;-35,2555611
COSERN;NATAL;NATAL;RN;NATAL;COSERN SUBESTACAO NATAL;-5,7950994;-35,2044527
COSERN;NEOPOLIA;NATAL;RN;NATAL;COSERN SUBESTACAO NEOPOLIA;-5,8522785;-35,2122743
COSERN;PASSAGEM DE AREIA;NATAL;RN;NATAL;COSERN SUBESTACAO PASSAGEM DE AREIA;-5,7562541;-35,2437733
COSERN;POTENGI;NATAL;RN;NATAL;COSERN SUBESTACAO POTENGI;-5,7562541;-35,2437733
COSERN;RIBEIRA;NATAL;RN;NATAL;COSERN SUBESTACAO RIBEIRA;-5,7785026;-35,1990136
EMS;CAMPO GRANDE ALMOXARIFADO;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO CAMPO GRANDE ALMOXARIFADO;-20,4817119;-54,6534639
EMS;CAMPO GRANDE ASSIS SCAFFA;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO CAMPO GRANDE ASSIS SCAFFA;-20,5197343;-54,5824996
EMS;CAMPO GRANDE CENTRO;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO CAMPO GRANDE CENTRO;-20,4602542;-54,6199871
EMS;CAMPO GRANDE CUIABA;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO CAMPO GRANDE CUIABA;-20,5197343;-54,5824996
EMS;CAMPO GRANDE INDUSTRIAL;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO CAMPO GRANDE INDUSTRIAL;-20,5197343;-54,5824996
EMS;CAMPO GRANDE JOSE ABRAO;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO CAMPO GRANDE JOSE ABRAO;-20,4602542;-54,6199871
EMS;CAMPO GRANDE MIGUEL COUTO;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO CAMPO GRANDE MIGUEL COUTO;-20,4713633;-54,5882448
EMS;CAMPO GRANDE TAMANDARE;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO CAMPO GRANDE TAMANDARE;-20,4602542;-54,6199871
EMS;MIMOSO;CAMPO GRANDE;MS;CAMPO GRANDE;EMS SUBESTACAO MIMOSO;-20,5197343;-54,5824996
ELETROPAULO;BATISTINI;SAO BERNARDO DO CAMPO;SP;SAO BERNARDO DO CAMPO;ELETROPAULO SUBESTACAO BATISTINI;-23,669555;-46,599119
ELETROPAULO;MENINOS;SAO BERNARDO DO CAMPO;SP;SAO BERNARDO DO CAMPO;ELETROPAULO SUBESTACAO MENINOS;-23,7107232;-46,5524745
ELETROPAULO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SP;SAO BERNARDO DO CAMPO;ELETROPAULO SUBESTACAO SAO BERNARDO DO CAMPO;-23,669555;-46,599119
ELETROPAULO;SILVESTRE;SAO BERNARDO DO CAMPO;SP;SAO BERNARDO DO CAMPO;ELETROPAULO SUBESTACAO SILVESTRE;-23,7106842;-46,5524763
EQUATORIAL PI;JOCKEY;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO JOCKEY;-5,0824055;-42,7715492
EQUATORIAL PI;MACAUBA;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO MACAUBA;-5,1082762;-42,8004906
EQUATORIAL PI;MARAMBAIA;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO MARAMBAIA;-4,8635828;-42,7907369
EQUATORIAL PI;MARQUES;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO MARQUES;-5,0752284;-42,8154955
EQUATORIAL PI;POLO;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO POLO;-5,2055152;-42,7495029
EQUATORIAL PI;POTY;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO POTY;-5,0108032;-42,8038257
EQUATORIAL PI;RENASCENCA;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO RENASCENCA;-5,1068654;-42,7473068
EQUATORIAL PI;SATELITE;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO SATELITE;-5,057724;-42,7525161
EQUATORIAL PI;TERESINA;TERESINA;PI;TERESINA;EQUATORIAL PI SUBESTACAO TERESINA;-5,057724;-42,7525161
LIGHT;NOVA IGUACU;NOVA IGUACU;RJ;NOVA IGUACU;LIGHT SUBESTACAO NOVA IGUACU;-22,7584276;-43,4455896
LIGHT;CARMARI;NOVA IGUACU;RJ;NOVA IGUACU;LIGHT SUBESTACAO CARMARI;-22,7147979;-43,4631805
LIGHT;COMENDADOR SOARES;NOVA IGUACU;RJ;NOVA IGUACU;LIGHT SUBESTACAO COMENDADOR SOARES;-22,7563282;-43,4819216
LIGHT;MARAPICU;NOVA IGUACU;RJ;NOVA IGUACU;LIGHT SUBESTACAO MARAPICU;-22,7607678;-43,5747496
LIGHT;ROCHA FREIRE AEREO AT/MT;NOVA IGUACU;RJ;NOVA IGUACU;LIGHT SUBESTACAO ROCHA FREIRE AEREO AT/MT;-22,6921515;-43,4713326
LIGHT;ROCHA FREIRE AEREO MT/MT;NOVA IGUACU;RJ;NOVA IGUACU;LIGHT SUBESTACAO ROCHA FREIRE AEREO MT/MT;-22,6921515;-43,4713326
EPB;JOAO PESSOA;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO JOAO PESSOA;-7,1812308;-34,894129
EPB;ALTIPLANO;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO ALTIPLANO;-7,128918;-34,827899
EPB;BESSA;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO BESSA;-7,0632802;-34,8454948
EPB;CRISTO;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO CRISTO;-7,167136;-34,8769891
EPB;CRUZ DO PEIXE;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO CRUZ DO PEIXE;-7,1184591;-34,8671401
EPB;DISTRITO;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO DISTRITO;-7,1184591;-34,8671401
EPB;ILHA DO BISPO;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO ILHA DO BISPO;-7,1272658;-34,9016368
EPB;MANGABEIRA;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO MANGABEIRA;-7,1632825;-34,8254692
EPB;MUSSURE;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO MUSSURE;-7,1812308;-34,894129
EPB;PARATIBE;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO PARATIBE;-7,2111084;-34,8293977
EPB;TAMBAU;JOAO PESSOA;PB;JOAO PESSOA;EPB SUBESTACAO TAMBAU;-7,1153744;-34,8339611
ELETROPAULO;CAPUAVA;SANTO ANDRE;SP;SANTO ANDRE;ELETROPAULO SUBESTACAO CAPUAVA;-23,6485441;-46,4902726
ELETROPAULO;SANTO ANDRE;SANTO ANDRE;SP;SANTO ANDRE;ELETROPAULO SUBESTACAO SANTO ANDRE;-23,6613244;-46,5222573
ELETROPAULO;UTINGA;SANTO ANDRE;SP;SANTO ANDRE;ELETROPAULO SUBESTACAO UTINGA;-23,6239389;-46,5433458
ELETROPAULO;AUTONOMISTAS;OSASCO;SP;OSASCO;ELETROPAULO SUBESTACAO AUTONOMISTAS;-23,5350087;-46,7770771
ELETROPAULO;CASTELO;OSASCO;SP;OSASCO;ELETROPAULO SUBESTACAO CASTELO;-23,4984512;-46,7240944
ELETROPAULO;OSASCO;OSASCO;SP;OSASCO;ELETROPAULO SUBESTACAO OSASCO;-23,5350087;-46,7770771
ELETROPAULO;REMEDIOS;OSASCO;SP;OSASCO;ELETROPAULO SUBESTACAO REMEDIOS;-23,4984512;-46,7240944
EDP SP;JOSE CENTRO;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;EDP SP SUBESTACAO JOSE CENTRO;-23,1450388;-45,9189237
EDP SP;PARQUE TECNOLOGICO;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;EDP SP SUBESTACAO PARQUE TECNOLOGICO;-23,1450388;-45,9189237
EDP SP;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;EDP SP SUBESTACAO SAO JOSE DOS CAMPOS;-23,1450388;-45,9189237
EDP SP;URBANOVA;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;EDP SP SUBESTACAO URBANOVA;-23,1450388;-45,9189237
EDP SP;VALE DO SOL;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;EDP SP SUBESTACAO VALE DO SOL;-23,2366378;-45,8976932
CELPE;JABOATAO;JABOATAO DOS GUARARAPES;PE;JABOATAO DOS GUARARAPES;CELPE SUBESTACAO JABOATAO;-8,0942758;-35,0213178
CELPE;PIEDADE;JABOATAO DOS GUARARAPES;PE;JABOATAO DOS GUARARAPES;CELPE SUBESTACAO PIEDADE;-8,1582774;-34,9139514
CELPE;PONTEZINHA;JABOATAO DOS GUARARAPES;PE;JABOATAO DOS GUARARAPES;CELPE SUBESTACAO PONTEZINHA;-8,2242731;-34,9475952
